 ID RA DEC za flag Separation Primer_ID Primer_RA Primer_DEC FLUX_F090W FLUX_F105W FLUX_F115W FLUX_F125W FLUX_F140W FLUX_F150W FLUX_F160W FLUX_F200W FLUX_F277W FLUX_F356W FLUX_F410M FLUX_F435W FLUX_F444W FLUX_F606W FLUX_F814W FLUXERR_F090W FLUXERR_F105W FLUXERR_F115W FLUXERR_F125W FLUXERR_F140W FLUXERR_F150W FLUXERR_F160W FLUXERR_F200W FLUXERR_F277W FLUXERR_F356W FLUXERR_F410M FLUXERR_F435W FLUXERR_F444W FLUXERR_F606W FLUXERR_F814W
10 13446 150.175769 2.338785 5.86 1 0.0008687157914600729 13886 150.17576886574946 2.338785200592359 70.60316607763458 -0.0001 97.038927037023 84.82385667418566 122.30211329577898 97.55639156310998 100.44064679739088 140.5161306202598 301.47750583498413 748.1449353679978 718.1597356494296 -0.0001 1365.245026210359 -2.125030200549219 38.87873328969289 8.056792021677827 1000000000000.0 8.437927547134294 10.45806136442494 15.069032591562241 7.489932312627138 11.531793274887528 6.719273704721293 6.2411188064415075 7.417300163621871 10.668216509574496 1000000000000.0 8.363154678030314 5.915520636158746 5.1138293923955995
11 15894 150.158353 2.320199 5.17 1 0.001393843247620447 16423 150.1583527553884 2.3201993002841252 29.72938933413923 -0.0001 29.225984661243622 29.067830619149063 53.13568969609064 24.540143863403067 26.784314847122346 26.85735623320209 102.56668112159764 125.73032418888208 312.303808821543 -3.3710717298674777 274.1540846948507 -2.041719881193964 33.822777980414735 3.3730003795648797 1000000000000.0 3.5317535339927444 8.916215323703696 9.802948681552133 2.8303106376801055 5.204109126701239 2.3094842669267526 1.9202769097887786 1.6796529595314402 3.77758111764577 3.763897706859305 2.206370580471305 5.362468954193991 4.502453998358782
12 18201 150.067834 2.303299 6.52 1 0.0022347852280701404 18805 150.06783344724383 2.303299283397363 16.295978395710407 40.187806199649025 30.87486259521004 45.924338359268845 49.104943949125776 22.974375899162343 42.46042405520069 26.636474682721126 43.71782669204489 121.80509219304102 124.37410267749996 -0.0001 205.07894254747765 4.518976630300887 2.0251341275202988 9.452987925786246 13.87087841461118 8.728733573176765 11.323390110850545 9.105435411627004 7.327863510262167 9.384487450644757 6.1796435378489205 5.155303522704237 5.026252820361437 9.108316906447087 1000000000000.0 6.747268609529774 10.625947266549776 9.226590322254825
13 19854 150.055362 2.291588 6.34 1 0.0026125549842706806 20492 150.05536154268162 2.2915874362191295 62.23453785990669 137.19778680192505 141.7264324719338 163.37817652803648 148.95992167624067 149.88032663666684 115.19469763402162 144.7909124458494 180.85530795880464 432.07390058463994 277.52533107360006 -0.0001 599.5983539266331 -14.936611270853403 19.82218018316756 14.16765505236132 13.615588945836109 15.27107007987482 9.850694704090799 9.12706003490228 13.318093645606616 8.637802279910186 12.280738344649633 8.303736947698951 8.84748860691279 14.189363885221608 1000000000000.0 11.469537014544686 11.8053880676483 8.389106834979268
14 20491 150.16025 2.286545 6.58 1 0.0005082029083473277 21151 150.16024992537498 2.2865451198675464 13.394030953456914 -0.0001 62.336894683453174 42.902663857055 46.07367176104131 49.89042604377615 64.56959038979842 62.20316552018484 98.58829523504525 276.3852634422682 316.32755931753996 -5.916376367884153 521.764650788165 0.4027270323935866 5.706773798669717 8.838645110944203 1000000000000.0 8.123374929992028 11.346124854450867 13.59944999759283 6.950608202049356 8.497045770975468 5.852602854181106 4.2038097357483375 4.6438019211543775 8.521195206985546 7.121238068255161 5.736833864546727 7.333421656183552 7.201772273868363
15 20612 150.079159 2.285732 6.4 1 0.006480316912509802 21273 150.07915935225788 2.285733765340956 20.12982459962582 -0.0001 36.396403959044996 31.71006131123714 42.66241248974366 26.430052593165566 33.00070838944591 33.84493919538445 47.580983770689315 104.6440825976765 88.45458220022846 -0.0001 184.94116490161093 -3.4059508891528445 3.0713219100947704 5.655484810093986 1000000000000.0 5.681406254877578 6.3060091765949124 10.153891197633442 4.677105879727912 5.346059093191406 3.9327368414467014 2.3355687773263103 2.462938580527859 4.223195185094693 1000000000000.0 3.3368403535635314 5.166351400263881 4.637766776731372
16 21142 150.129272 2.282174 6.4 1 0.0008548696303498084 21824 150.12927222125032 2.282174086688889 43.40401098260507 -0.0001 42.421364712195846 41.95994031770927 61.307651239923466 51.425044257473445 54.46343616719338 62.78034018376876 94.12932177389366 225.18341629740019 234.69035527781438 -0.0001 519.8779540339776 -0.6886022894183558 16.263959372321413 5.022461543364628 1000000000000.0 4.740776945761362 7.419778522617377 14.144611551895078 4.0036142661333125 10.651727661657658 3.490549510961693 2.364262696646113 2.6025937273512607 4.758128783843326 1000000000000.0 3.606581118797721 7.6877405159221786 10.17512652700036
17 21166 150.133426 2.282078 5.38 1 0.0023853279202590747 21848 150.13342610811878 2.2820786537245685 16.693992561495342 -0.0001 16.615025872937434 20.891844332085622 20.867922283256835 17.93382096033379 8.612205369002378 17.624521024355317 28.87255369220746 57.074501605925725 130.45684803104552 -0.0001 99.3592497907367 6.737216669050676 4.219997364454457 3.123111360962943 1000000000000.0 3.234731584916298 4.092181176036962 8.81847944070882 2.72571548896125 7.556210158207488 2.2721218785762143 1.5107773533306634 1.5477658158741603 3.1012729435177797 1000000000000.0 1.8787725292680049 4.644974747207153 5.406062988772321
18 21736 150.08281 2.277723 5.35 1 0.0018849127648470861 22424 150.08281005969843 2.277723520177802 11.512968449826852 -0.0001 16.99536506171821 10.073643463264577 20.692998126700953 16.38619249777009 27.05077857195772 16.917060339742317 48.19122874884885 116.93104678046707 353.6838300720758 -0.0001 291.8298338928087 0.06638959658232105 14.305749387331668 3.87380846918361 1000000000000.0 3.7719303517803646 6.32826526936987 5.141778477751032 3.3344074483108863 6.053854053459486 2.647979509038411 2.02989690596502 2.0283342575060552 4.750115701251169 1000000000000.0 2.93339117658401 5.117158945914454 4.364505924030347
19 21745 150.078017 2.27762 6.43 1 0.0023685309458559957 22433 150.0780174142941 2.2776205113679007 42.59830898430929 -0.0001 46.89153844932362 37.353353616539124 51.18162417087716 47.89372365217266 72.71125638726441 62.72402805457765 108.66907959998586 332.67344450155184 367.93803493194133 -0.0001 624.7753494858729 -5.327900374035834 5.060683908343984 8.062650069138485 1000000000000.0 7.1826285035165975 8.677714909604665 9.682701785776949 6.454251343725814 8.622005560174086 6.085724729746083 5.284102293111584 5.83608794738407 10.297390676557862 1000000000000.0 7.360966966794326 8.13598290996564 7.0350234133134295
20 22391 150.072968 2.272484 6.04 1 0.00738225815994201 23097 150.0729699746854 2.272484558409033 35.21737336279 -0.0001 44.28381323324154 52.10505929787944 29.322065269784897 39.89219560129152 30.0516013226902 38.34239431788349 51.17320590580877 99.28328623658636 60.97631195223435 -0.0001 116.10117360767937 -3.01359417974152 14.574418788906653 7.602389305157531 1000000000000.0 7.859684096863329 7.768105010235801 7.440292573300589 6.280809159576137 12.047057817524301 5.308763684653709 3.8914618266297496 3.9968090936278533 8.636146311935628 1000000000000.0 4.994878564186072 5.641230522967371 5.77138512039918
21 23561 150.12472 2.262795 6.49 1 0.0008328540127073316 24284 150.12472007337405 2.262795219423549 19.5411038715938 -0.0001 22.758437509523425 14.897218281734649 38.321934407038455 22.33391031352941 18.605558460671343 30.831775451843807 59.90765601745604 213.6092411188825 300.9093828096802 0.7031393068430968 551.6603939432691 4.459707249323082 -2.2248935229507896 4.755434793395269 1000000000000.0 4.477868869925392 8.510035211730766 5.461690451413546 3.797236309584085 8.538187637717748 3.1580583500964465 2.1835176054228325 2.5297876306941562 5.117586970899355 3.2089750661480916 3.59311646136416 4.545455130320641 4.941606382342268
22 24710 150.149346 2.252564 5.47 1 0.0017321120226887119 25438 150.14934556720797 2.2525642108987007 6.239146325838995 -0.0001 20.488532794031507 6.702620416309578 35.46306681460577 10.939204392048763 4.199024968799808 14.991343567958127 29.05340886175338 81.7477925407468 167.72918901046148 1.7883477744886735 144.6510879377901 0.5372499300598321 15.864201706776324 4.82762027779132 1000000000000.0 4.859295897959437 7.092689445161299 14.268779240517356 4.081658660979772 5.295476975155521 3.51777225065593 1.9696661809946543 2.019700523183578 4.205134201401439 2.925787995469576 2.617903240973651 6.406161920476036 5.547889244758644
23 25274 150.063751 2.246798 5.5 1 0.00018449194077977882 26016 150.0637509716136 2.2467979573176473 50.96817111683889 -0.0001 65.93363052281985 97.65486467815666 64.09498617653438 82.62931671337773 66.97370017401038 112.26970606571801 396.4187111049596 927.769336045162 1729.8626473728864 -0.0001 1869.9598613991766 4.334516678931701 28.968234723405427 6.499467901712748 1000000000000.0 7.151284945128302 7.650524979663925 13.511609434721489 5.819056172686708 6.818040157136291 5.468322762129991 6.663290470798988 8.316623757161878 16.012592499710262 1000000000000.0 10.017105699276335 5.466168589724312 6.300158876521779
24 25422 150.111059 2.245269 5.44 1 0.0028443560405694117 26165 150.11105974318363 2.2452692697816103 23.546987619811414 -0.0001 34.2228472239085 45.8861330259041 56.368366951632616 41.84989947456845 53.514537356609736 47.04538397849088 69.61175056000215 141.0502015284622 383.5105900704357 7.605099929460955 282.70765300169234 2.0895828068624542 14.409935079542315 5.385619972069147 1000000000000.0 5.67386716897649 7.4474141679305585 4.0335871807151245 4.619840008920327 7.332798577812273 3.973255249737034 2.8229196155656937 2.7859936515721664 6.091148613711712 3.0135585826738955 3.6064038505780753 4.605445676853433 5.390802592147064
25 25908 150.066562 2.240177 5.71 1 0.005810336438993177 26676 150.06656353145672 2.2401775129939865 12.485818758381008 -0.0001 23.624773407348084 -3.0399524407443677 19.679738714221745 26.46188355829892 -6.397667451426247 26.15977680841681 50.84101312922331 104.52911183322067 129.4370167608815 -0.0001 229.434692380037 -4.706475733183752 10.322461408691394 7.623291347475565 1000000000000.0 7.9076783090468625 9.849897968492126 17.15473392000042 6.314765302382418 12.109840698346098 5.1371546024685 4.029716979457273 3.8507556169984483 8.199101619448568 1000000000000.0 5.410607448790482 6.999674727468144 6.354623533275131
26 27065 150.149505 2.228654 6.31 1 0.0011231421486412262 27851 150.14950515903203 2.228654268479112 11.608015596800623 -0.0001 26.43884044302985 41.70482566364914 -17.37449564611035 24.165567613516124 -0.8695854840492849 24.311968588165758 41.509730488125435 119.55945695054946 100.05809938507572 2.534099900281545 173.8935389749396 -3.1490635192606153 2.885716830147944 5.5740006352650395 1000000000000.0 6.063168553991099 6.608634234149638 11.708222368180152 4.999641404075243 6.971197856004566 4.268849524014839 2.417569054158265 2.522385901811921 4.191422055616128 5.131735284003884 2.9834720401361943 3.8512787500099384 3.9275394577555036
27 27129 150.059436 2.227955 6.01 1 0.06323234536120924 45172 150.05942605674903 2.227969484276256 29.274694550495784 -0.0001 52.92672554245421 53.668148864333624 49.470706649514675 79.96707534227832 70.66952346915153 51.32602072986559 51.48918965808972 46.089823789257274 -0.0001 -0.0001 -0.0001 40.59335807869582 38.96047811554119 12.4768777773035 1000000000000.0 12.353330844208127 7.709238615301713 13.802696295343942 10.33910805767411 7.6287662186492025 8.906179850215231 5.8365882549171655 5.11519324674004 1000000000000.0 1000000000000.0 1000000000000.0 10.883529110824094 8.87159119455045
28 29235 150.122938 2.203296 5.23 1 0.0015921833002679703 30025 150.12293843038165 2.2032961032034035 57.51403925156222 24.914060177354347 -0.0001 27.764929122189905 40.70904480146133 38.552199983236086 36.512727193237694 35.60620125040694 141.27629195723827 227.9896464224952 458.53345621063295 -2.7877918102620813 395.4034399812918 -1.7796398025812536 37.89837167095535 14.254168855528958 6.961274237636123 1000000000000.0 7.892625164198804 13.6031756819567 10.706005933892603 7.966152928991413 10.182185773961638 6.670436633704537 6.09951034656352 13.597979722898351 5.753215708587786 7.746972115937264 5.156568497090594 6.193412470433863
29 29446 150.071666 2.200398 5.17 1 0.0029768289562855646 30244 150.07166521707046 2.200397732262237 89.40742243884988 70.01849551290731 75.739319759898 85.5962549526941 -0.0001 72.96837837324699 79.79025960929476 86.81846543871487 382.13362148358334 494.0912903157605 1712.0389715688348 -0.0001 1288.2944399767362 2.3275524312565086 66.1093848534767 10.92957381504835 8.331323851785116 10.556802212200914 3.3767881162268996 1000000000000.0 9.210245696594264 4.322567922456107 8.52249799540062 9.643158990060446 9.054328672810644 23.568452939622006 1000000000000.0 12.176134509185177 5.918822293154717 9.201526757298444
30 29798 150.118931 2.194972 6.52 1 0.0009878081360976533 30612 150.11893087419747 2.1949722439004753 36.955043767443094 46.618690954624526 68.78813147654395 67.95033749296435 94.92758444939709 79.81357718558019 82.64809574379237 85.74701361557692 120.91345136549236 215.22726708741754 199.33986718013597 -0.044583960757527435 554.8412872790317 2.9760147813761235 17.188541975631345 5.63694802439097 5.763847399694083 5.101868983533449 6.95239854155007 13.03685910474632 4.574568694235268 6.216437271159879 4.1808781088782885 4.21307962478133 3.9088548075595817 6.498140688140445 4.07473165930656 5.556581132798251 4.981855263070069 5.834602339160375
31 30525 150.149146 2.183952 6.1 1 0.0007803525809438642 31362 150.14914599070167 2.1839522165653733 68.9492217770033 -0.0001 117.10300082668884 -0.0001 -0.0001 79.61466824660332 -0.0001 84.399014352034 146.6270543900556 281.04697748276493 243.02392623971002 -6.076409170913016 452.49313711527714 1.7077945881268908 28.02087406532465 10.112074514223941 1000000000000.0 11.028273569490414 1000000000000.0 1000000000000.0 7.691013005472183 1000000000000.0 6.682670407405638 5.042748909716549 7.803537601785173 7.804736857561682 3.5042382661675773 5.773620689137654 3.8176724153061694 4.610603126082735
32 32424 150.098103 2.174909 6.37 1 0.0008220214735360127 33326 150.09810284571134 2.1749091684283988 -1.7820161694914955 33.27015125315918 7.556902433237405 -0.0001 -0.0001 15.448168203110283 -0.0001 24.169852893056394 37.19953092717242 82.7147950113212 67.77478520010678 -0.0001 119.83333506909932 1.2816223361944037 3.6198498118290936 12.887081218278812 20.49906716116538 12.645056932223758 1000000000000.0 1000000000000.0 11.548769534631784 1000000000000.0 10.340483861087016 5.221114436947168 4.881990045367446 8.456730269106716 1000000000000.0 6.413687007886995 4.834246093365347 4.555254610553329
33 34155 150.115802 2.186882 5.23 1 0.0009007206274070388 35164 150.11580214165426 2.186882206309034 3.7967878698034365 12.320142664112298 9.65194062093865 11.205681883063576 -8.238061530868794 6.449621350041287 4.769340909332203 5.007636033362419 32.475267637376895 61.21456716611638 148.9007993794871 -4.308263479181782 131.55582400911985 -0.6391094093523711 9.524439844116964 5.11873784226151 5.916217961710759 4.7230091878560945 6.075700857964054 10.6543669603186 4.232533162040829 4.748670044194663 3.7238314540038586 2.8196362860560957 2.471784311790409 5.276704544635472 4.706941539791297 3.509271107873338 3.749171288556156 5.768567557019164
34 39356 150.100164 2.208682 6.52 1 0.006330037619402931 40062 150.10016533541076 2.2086831450326136 3.9161244894565015 -9.92029292411288 2.952363875370044 -6.029100982512519 36.31368438567037 -1.8331686692080444 5.289269584869051 0.4588861145870851 25.77966817250933 70.48903921431895 81.76623972426502 -0.0001 130.0044263790632 -3.0519999334181374 6.51654004709244 8.942908956555986 9.026079806616591 8.533197554650055 9.10137847454769 16.182107114769074 7.42557114925958 6.947782369421601 6.6627472856179715 5.0217569281779255 4.089890914840161 7.830542562885566 1000000000000.0 5.8186036650998885 5.428794717287659 7.495673698071485
35 41958 150.063143 2.218323 6.31 1 0.0027430568081906886 42535 150.0631427643899 2.218323724675404 3.3959259164894764 -0.0001 8.207888105722894 25.038695382003418 -7.6207158003825155 10.705670014131753 0.04670844790135543 5.385211450838962 16.37273742168791 49.759761041075265 36.1895461840839 -0.0001 75.62228704755452 16.28254421505075 -0.5141675163486709 6.382847336133712 1000000000000.0 6.650955635418483 6.287161238318648 16.24194219529085 5.426228272791586 6.4287941729902895 4.373503305842053 3.0832599453418 3.105042401623181 5.333759181625589 1000000000000.0 4.145388196804987 7.130999560496635 6.885201817597572
36 42172 150.102282 2.219084 6.1 1 0.004678490936696985 28671 150.10228267702666 2.2190851096091286 21.836911896041375 -0.0001 52.53596598711077 28.197428536176222 -0.0001 17.44133281152165 37.134643576191664 17.973943082116012 34.349699100856114 83.16025429477949 101.65213980905567 2.062472242732771 116.57919180208776 8.612443274087045 11.87870925013936 8.199424063901455 1000000000000.0 9.242650421712067 6.36072669820144 1000000000000.0 7.6061152154045475 7.084415104642112 7.15876754856313 3.422376305031807 3.159150094816786 6.972021403810373 4.164433151166037 4.0338303406966345 4.518124187972676 5.055114854989624
37 47926 150.078045 2.233869 6.91 1 0.007704052395857537 46768 150.07804714156052 2.23386901867879 -9.194929934126371 -0.0001 6.902035700033858 2.0707142356294903 9.244567576647254 24.09805506296453 31.78458302276312 21.5066770350262 21.43398759657909 28.631827211413928 24.17809807624642 -0.0001 51.13150537134334 6.212127562303521 7.901725237959122 5.041848413038959 1000000000000.0 5.941613457303012 9.302154044457064 16.034767272042593 4.859479051706987 7.614156444071528 4.46179890042996 3.0120137367662405 2.5386067025519283 4.826494167479374 1000000000000.0 3.598203225723557 6.091744312498328 6.381596418559863
38 49001 150.136802 2.237561 5.5 1 0.0017354208631654773 47797 150.1368021159596 2.2375614679284266 6.652153157005857 -0.0001 2.203473151405437 0.4265315835388506 10.592928063329811 8.190625962656874 4.323421824422009 6.525364425522256 11.775359073840043 31.18662180459875 43.921854841778405 -0.12468714854460781 41.031395238016785 4.489472636245762 8.365432009411181 4.913346470758424 1000000000000.0 4.0192039809633835 5.995814321323138 3.2420450563124237 3.156011782254967 6.680417113150509 2.6669716728452975 1.6994424224176525 1.5149047000462428 3.183861272067091 2.2558046786480936 2.125109466161608 4.008664578703059 4.817407260943984
39 52605 150.120115 2.247398 6.55 1 0.0009829965848272015 50713 150.12011525143316 2.2473981069457722 -1.7414848849838112 -0.0001 8.28072925869601 11.878845685457884 -9.867931854919693 7.001751578608337 11.089536027575859 6.5205562357039915 8.048613329364901 9.494297914688849 16.07877922805547 -1.0577021342055115 29.228226612110568 -1.3265333397296108 2.680242501677017 3.1235068800133914 1000000000000.0 3.0917457606678673 4.952792134895778 2.52585733971147 2.959152008976056 4.194703264464988 2.196269945339212 1.4899687850444767 1.305108235225443 2.677653463474887 1.8131862419871496 1.9262912793063622 3.0596719917063924 3.8934618112958344
40 53277 150.099091 2.249576 6.82 1 0.006078190700994562 51324 150.09909083466053 2.2495776802836964 -3.8201880133616344 -0.0001 19.502589946930765 7.4880043068675235 25.823485073174446 19.460005987043775 20.222096124715037 16.772622768566848 14.47152476967856 15.243813433124929 22.314814709371554 1.53350372652107 16.61253313141671 -5.6032959995779 -1.1627395568146865 4.060057520144053 1000000000000.0 4.111166592646674 8.908499376454799 13.768295578850184 3.378750859381503 7.70684451499472 2.948084372787522 1.8413328069988997 1.6561963990310349 3.572525825915253 2.8301206723902914 2.363316662437147 5.021020394042894 4.107768783334669
41 54805 150.102594 2.254714 6.28 1 0.005055882968679312 52708 150.10259539839035 2.2547141410817235 11.530859034737976 -0.0001 11.482516754981187 19.52810144512039 9.396243784935532 19.29512047383582 19.825281465741885 21.180467931568568 13.752645508884356 17.30670345414323 11.589770188883659 8.857914710910983 24.953461626359637 3.5878535774391205 9.067478903920692 5.080184833205837 1000000000000.0 5.83745023833896 6.9723998076889355 10.47036791961509 4.2792388785099895 7.048357565175439 3.4646337214527327 2.449762864559321 2.1158855454886356 5.027395607236381 3.691116504440107 2.9423159031122816 4.87701845724502 4.781689872907006
42 54834 150.12352 2.254837 6.91 1 0.002807178868009392 52735 150.12352077449813 2.2548369044728633 10.983201654274817 -0.0001 24.60316442231845 20.5301789196261 7.757790663046973 19.497072762189436 34.99147081743193 27.600206750135083 19.321340432102545 43.39583927589481 79.89488529011587 9.868619257704125 62.63744991368356 -7.181011383377473 -2.3615199815334504 6.858864187584893 1000000000000.0 7.1810870260387905 14.719436514142544 6.189198503948799 5.6552640267122065 11.88110824200626 4.747250415873201 3.312952041203814 2.784225047327351 6.186478273819306 4.314297395467054 3.874374159276589 7.252399160333729 8.183816229280435
43 56573 150.160631 2.26009 5.83 1 0.0012337192388192284 54401 150.1606306618419 2.260089942815309 18.757029710914317 -0.0001 16.41411259472787 22.908505374357382 5.748363222161823 15.470132315796185 16.326439727473836 14.562883512219507 16.411188046219156 43.87945221862094 22.797716039749446 -2.7611168455400934 55.2699663372221 -2.0666362890164147 12.202369913388512 4.689054453058237 1000000000000.0 4.306813200495522 6.298203580219785 11.891385992124478 3.581390748271937 5.0224311584907815 2.815898944695856 1.7690776023924049 1.821549634134617 3.1535864784503733 4.816162020440489 2.206419675683088 4.72603583366637 5.711876480364768
44 58127 150.104749 2.263991 6.67 1 0.007391659471930506 55624 150.1047508941523 2.263991795974497 3.3293618952624344 -0.0001 1.919450466670132 4.315186632553131 17.145552993205136 3.684349205738096 1.964218581100194 4.164985999454579 11.877923323602005 36.78880143163617 47.239371016975866 0.1281954036239039 55.3170356181522 -4.981732624572351 1.318952737544942 3.996900177370478 1000000000000.0 3.6507096437816493 5.294206633869107 8.344301439089378 2.784758681176541 4.083350658350928 2.377226238542151 1.4194916987937303 1.3839808880489939 2.924583426149079 2.294063903172739 1.9983937298221832 3.4368357193886134 4.311415762383409
